Order_ID,Date,Product_ID,Product_Name,Category,Region,City,Customer_ID,Gender,Age,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
ORD00405,2023-08-04,CLO_579,Jacket,Clothing,West,Pune,CUST8468,Male,40,8,2479,20,15865.6,13853.89,2011.71
ORD00406,2023-06-23,CLO_658,Jeans,Clothing,East,Kolkata,CUST1526,Female,58,3,2173,10,5867.1,3810.37,2056.73
ORD00407,2023-08-20,ELE_632,Smartphone,Electronics,North,Delhi,CUST8986,Male,55,4,4700,20,15040,12194.28,2845.72
ORD00408,2023-05-12,ELE_922,Smartphone,Electronics,South,Hyderabad,CUST2478,Female,45,4,678,20,2169.6,1726.28,443.32
ORD00409,2023-07-13,FUR_261,Bed,Furniture,South,Chennai,CUST3394,Male,58,1,1210,10,1089,786.36,302.64
ORD00410,2023-08-02,ELE_764,Headphones,Electronics,West,Pune,CUST7716,Female,29,6,829,5,4725.3,4121.47,603.83
ORD00411,2023-12-28,GRO_548,Eggs,Groceries,West,Pune,CUST3800,Male,52,8,241,0,1928,1510.08,417.92
ORD00412,2023-08-25,CLO_951,Jacket,Clothing,West,Pune,CUST6808,Female,30,6,2196,0,13176,7935.89,5240.11
ORD00413,2023-07-09,CLO_235,Shoes,Clothing,East,Kolkata,CUST5650,Female,37,1,4797,5,4557.15,3367.08,1190.07
ORD00414,2023-09-02,CLO_803,Jacket,Clothing,West,Pune,CUST6482,Male,58,9,4748,0,42732,36128.28,6603.72
ORD00415,2023-10-04,FUR_918,Table,Furniture,North,Lucknow,CUST1182,Male,58,7,4592,10,28929.6,23219.65,5709.95
ORD00416,2023-05-27,FUR_432,Sofa,Furniture,South,Bangalore,CUST4629,Female,62,1,3339,15,2838.15,2062.05,776.1
ORD00417,2023-11-28,FUR_683,Table,Furniture,West,Ahmedabad,CUST7132,Female,62,1,3472,15,2951.2,2406.79,544.41
ORD00418,2023-09-07,FUR_552,Table,Furniture,West,Pune,CUST5615,Male,42,7,3841,10,24198.3,16389.08,7809.22
ORD00419,2023-08-03,CLO_788,Shoes,Clothing,West,Mumbai,CUST6806,Female,37,2,4133,20,6612.8,5287.51,1325.29
ORD00420,2023-06-10,ELE_738,Laptop,Electronics,South,Hyderabad,CUST9611,Male,35,5,1874,15,7964.5,5779.71,2184.79
ORD00421,2023-03-25,CLO_212,Jeans,Clothing,West,Pune,CUST4808,Female,29,3,2802,15,7145.1,5894.39,1250.71
ORD00422,2023-09-15,CLO_896,Shoes,Clothing,West,Mumbai,CUST5200,Male,27,2,1942,0,3884,3022.13,861.87
ORD00423,2023-09-23,ELE_309,Tablet,Electronics,South,Chennai,CUST5658,Male,26,9,870,0,7830,6398.61,1431.39
ORD00424,2023-06-04,FUR_728,Chair,Furniture,West,Pune,CUST2628,Female,55,3,3521,15,8978.55,5769.99,3208.56
ORD00425,2023-03-22,ELE_367,Tablet,Electronics,East,Kolkata,CUST3466,Female,60,1,2098,5,1993.1,1222.01,771.09
ORD00426,2023-08-01,CLO_673,Shoes,Clothing,North,Lucknow,CUST5318,Female,42,7,1531,5,10181.15,8101.01,2080.14
ORD00427,2023-10-11,CLO_376,Jeans,Clothing,East,Kolkata,CUST2130,Female,35,4,2758,15,9377.2,5844.66,3532.54
ORD00428,2023-03-14,ELE_733,Tablet,Electronics,North,Lucknow,CUST4259,Female,61,2,1923,5,3653.7,3093.69,560.01
ORD00429,2023-06-05,CLO_271,Shoes,Clothing,South,Hyderabad,CUST7990,Female,58,7,459,15,2731.05,2367.54,363.51
ORD00430,2023-06-09,ELE_924,Headphones,Electronics,East,Bhubaneswar,CUST2141,Male,53,1,2043,15,1736.55,1237.06,499.49
ORD00431,2023-06-05,CLO_106,Shirt,Clothing,South,Bangalore,CUST4267,Male,54,8,3364,0,26912,23790.03,3121.97
ORD00432,2023-10-02,GRO_768,Rice,Groceries,North,Lucknow,CUST4273,Male,35,3,3154,5,8988.9,5586.72,3402.18
ORD00433,2023-05-06,CLO_494,Shirt,Clothing,South,Hyderabad,CUST2829,Female,22,8,1029,5,7820.4,6667.02,1153.38
ORD00434,2023-07-23,ELE_585,Tablet,Electronics,East,Kolkata,CUST2054,Female,21,1,2000,15,1700,1515.73,184.27
ORD00435,2023-12-10,ELE_542,Headphones,Electronics,South,Bangalore,CUST7218,Male,62,4,1278,15,4345.2,2879.39,1465.81
ORD00436,2023-12-29,GRO_547,Milk,Groceries,South,Bangalore,CUST3309,Female,32,5,4737,0,23685,15135.05,8549.95
ORD00437,2023-05-02,ELE_224,Laptop,Electronics,South,Hyderabad,CUST6668,Male,59,5,3258,5,15475.5,11347.23,4128.27
ORD00438,2023-10-01,FUR_300,Chair,Furniture,South,Bangalore,CUST3416,Female,46,4,2036,20,6515.2,4662.63,1852.57
ORD00439,2023-10-05,CLO_167,Jacket,Clothing,North,Chandigarh,CUST4236,Female,58,1,2032,20,1625.6,1239.54,386.06
ORD00440,2023-12-08,FUR_920,Bed,Furniture,South,Chennai,CUST6498,Male,40,3,1477,20,3544.8,2402.67,1142.13
ORD00441,2023-02-20,GRO_861,Rice,Groceries,South,Chennai,CUST1340,Male,63,5,399,20,1596,1355.33,240.67
ORD00442,2023-11-20,GRO_598,Milk,Groceries,South,Hyderabad,CUST4456,Male,45,8,1234,0,9872,8342.11,1529.89
ORD00443,2023-09-30,FUR_198,Table,Furniture,North,Lucknow,CUST4835,Male,35,8,1337,15,9091.6,7007.93,2083.67
ORD00444,2023-09-07,GRO_886,Milk,Groceries,North,Delhi,CUST3567,Male,45,5,756,5,3591,2920.44,670.56
ORD00445,2023-05-27,ELE_163,Laptop,Electronics,North,Lucknow,CUST4162,Male,51,6,1808,0,10848,8000.83,2847.17
ORD00446,2023-09-03,GRO_760,Milk,Groceries,North,Chandigarh,CUST7538,Male,56,5,1076,10,4842,3894.07,947.93
ORD00447,2023-02-15,ELE_623,Tablet,Electronics,West,Ahmedabad,CUST1882,Male,36,4,4777,20,15286.4,11871.72,3414.68
ORD00448,2023-09-07,GRO_327,Rice,Groceries,North,Delhi,CUST8269,Male,28,1,2554,5,2426.3,1737.14,689.16
ORD00449,2023-07-22,GRO_803,Eggs,Groceries,East,Bhubaneswar,CUST3808,Female,34,3,3902,15,9950.1,7186.71,2763.39
ORD00450,2023-06-24,ELE_850,Tablet,Electronics,South,Bangalore,CUST3819,Male,24,3,3219,15,8208.45,7378.06,830.39
ORD00451,2023-11-24,FUR_215,Bed,Furniture,North,Chandigarh,CUST8084,Female,34,1,4035,20,3228,2169.59,1058.41
ORD00452,2023-03-04,CLO_905,Jeans,Clothing,East,Bhubaneswar,CUST6442,Male,22,7,2867,0,20069,16632.76,3436.24
ORD00453,2023-01-22,ELE_448,Laptop,Electronics,South,Chennai,CUST6845,Male,60,3,3737,15,9529.35,7224.85,2304.5
ORD00454,2023-11-16,FUR_225,Sofa,Furniture,North,Lucknow,CUST1276,Male,33,2,3852,0,7704,5266.67,2437.33
ORD00455,2023-07-03,FUR_385,Sofa,Furniture,North,Delhi,CUST5152,Female,47,3,4214,10,11377.8,7511.57,3866.23
ORD00456,2023-10-09,GRO_212,Rice,Groceries,East,Patna,CUST9733,Female,24,3,1188,5,3385.8,2378.64,1007.16
ORD00457,2023-02-06,GRO_100,Eggs,Groceries,North,Lucknow,CUST6668,Male,30,8,4843,15,32932.4,27356.18,5576.22
ORD00458,2023-05-08,CLO_300,Shirt,Clothing,South,Chennai,CUST9448,Female,53,3,2341,5,6671.85,4212.08,2459.77
ORD00459,2023-01-23,ELE_364,Smartphone,Electronics,North,Lucknow,CUST5897,Female,63,4,513,20,1641.6,997.02,644.58
ORD00460,2023-03-16,CLO_454,Shoes,Clothing,West,Ahmedabad,CUST4655,Female,20,2,2192,15,3726.4,3303.58,422.82
ORD00461,2023-05-03,CLO_457,Jacket,Clothing,East,Bhubaneswar,CUST6647,Female,19,8,2522,10,18158.4,15482.26,2676.14
ORD00462,2023-05-24,ELE_457,Tablet,Electronics,North,Delhi,CUST8355,Female,19,2,1597,15,2714.9,1957.07,757.83
ORD00463,2023-04-21,ELE_607,Tablet,Electronics,East,Bhubaneswar,CUST6409,Female,56,3,3051,0,9153,6295.02,2857.98
ORD00464,2023-04-30,FUR_993,Chair,Furniture,East,Kolkata,CUST6686,Male,44,6,2880,10,15552,12052.45,3499.55
ORD00465,2023-10-22,FUR_420,Sofa,Furniture,East,Patna,CUST6789,Female,30,5,3958,10,17811,14148.08,3662.92
ORD00466,2023-08-02,FUR_130,Sofa,Furniture,North,Lucknow,CUST1182,Female,40,4,1689,15,5742.6,3569.21,2173.39
ORD00467,2023-06-09,ELE_981,Tablet,Electronics,South,Hyderabad,CUST7555,Male,63,4,152,15,516.8,434.73,82.07
ORD00468,2023-01-22,CLO_129,Jeans,Clothing,South,Hyderabad,CUST7846,Male,21,7,1135,15,6753.25,5058.24,1695.01
ORD00469,2023-10-17,GRO_949,Milk,Groceries,South,Bangalore,CUST8927,Male,51,9,1364,10,11048.4,8323.19,2725.21
ORD00470,2023-06-03,GRO_885,Fruits,Groceries,South,Hyderabad,CUST4167,Female,39,6,3514,5,20029.8,15522.69,4507.11
ORD00471,2023-09-21,FUR_489,Chair,Furniture,South,Hyderabad,CUST7468,Male,61,9,767,15,5867.55,3699.89,2167.66
ORD00472,2023-03-06,FUR_718,Bed,Furniture,South,Chennai,CUST5232,Male,44,2,4623,15,7859.1,6063.63,1795.47
ORD00473,2023-12-04,GRO_918,Rice,Groceries,West,Ahmedabad,CUST3224,Female,23,8,3592,0,28736,18241.81,10494.19
ORD00474,2023-08-06,CLO_927,Shoes,Clothing,South,Hyderabad,CUST8094,Male,27,7,3896,0,27272,22197.06,5074.94
ORD00475,2023-01-13,GRO_200,Rice,Groceries,West,Mumbai,CUST4607,Male,61,1,3623,0,3623,2937.39,685.61
ORD00476,2023-04-04,ELE_812,Smartphone,Electronics,West,Ahmedabad,CUST8122,Female,36,5,2957,5,14045.75,8869.08,5176.67
ORD00477,2023-10-31,GRO_970,Fruits,Groceries,West,Pune,CUST3587,Female,58,3,3474,20,8337.6,5280.15,3057.45
ORD00478,2023-09-13,ELE_326,Laptop,Electronics,East,Patna,CUST6355,Female,58,7,4172,0,29204,19152.18,10051.82
ORD00479,2023-08-17,CLO_496,Jeans,Clothing,East,Bhubaneswar,CUST5424,Female,55,6,2105,15,10735.5,7136.13,3599.37
ORD00480,2023-04-19,GRO_954,Eggs,Groceries,North,Lucknow,CUST2772,Male,51,9,1851,0,16659,14647.3,2011.7
ORD00481,2023-10-19,CLO_373,Shoes,Clothing,West,Mumbai,CUST8170,Female,45,6,1039,0,6234,4479.37,1754.63
ORD00482,2023-11-06,ELE_537,Tablet,Electronics,North,Lucknow,CUST6184,Female,53,5,3423,20,13692,8391.86,5300.14
ORD00483,2023-01-13,FUR_412,Bed,Furniture,South,Hyderabad,CUST5213,Male,27,5,2200,5,10450,8427.02,2022.98
ORD00484,2023-01-13,ELE_776,Smartphone,Electronics,West,Mumbai,CUST4173,Female,41,2,2105,20,3368,2737.56,630.44
ORD00485,2023-05-18,FUR_774,Bed,Furniture,East,Kolkata,CUST9088,Female,20,6,2164,10,11685.6,10187.74,1497.86
ORD00486,2023-01-24,FUR_640,Sofa,Furniture,North,Delhi,CUST9931,Male,43,6,4004,20,19219.2,13329.65,5889.55
ORD00487,2023-06-05,FUR_883,Sofa,Furniture,East,Bhubaneswar,CUST3745,Male,29,6,3864,5,22024.8,13719.59,8305.21
ORD00488,2023-06-24,GRO_833,Rice,Groceries,West,Ahmedabad,CUST3792,Female,51,5,3562,20,14248,8623.83,5624.17
ORD00489,2023-06-02,GRO_132,Fruits,Groceries,East,Patna,CUST7198,Male,24,4,3996,10,14385.6,10235.67,4149.93
ORD00490,2023-01-16,ELE_819,Headphones,Electronics,North,Chandigarh,CUST7516,Female,53,7,4502,20,25211.2,15305.18,9906.02
ORD00491,2023-11-27,CLO_875,Jacket,Clothing,West,Mumbai,CUST9835,Male,57,3,4096,15,10444.8,6982.04,3462.76
ORD00492,2023-04-08,ELE_325,Laptop,Electronics,North,Lucknow,CUST4276,Male,32,7,1341,15,7978.95,6180.99,1797.96
ORD00493,2023-04-14,CLO_492,Jeans,Clothing,East,Bhubaneswar,CUST1630,Female,22,8,2755,20,17632,14022.5,3609.5
ORD00494,2023-11-27,GRO_242,Eggs,Groceries,North,Lucknow,CUST7683,Female,39,9,1652,15,12637.8,8437.18,4200.62
ORD00495,2023-07-18,ELE_461,Laptop,Electronics,East,Bhubaneswar,CUST1025,Male,42,3,560,0,1680,1416.81,263.19
ORD00496,2023-12-26,FUR_167,Bed,Furniture,North,Lucknow,CUST6102,Male,48,1,1172,20,937.6,829.04,108.56
ORD00497,2023-04-12,FUR_315,Bed,Furniture,East,Patna,CUST8605,Female,64,9,4881,5,41732.55,25818.3,15914.25
ORD00498,2023-08-29,ELE_981,Headphones,Electronics,South,Chennai,CUST8763,Male,58,8,1796,20,11494.4,10199.9,1294.5
ORD00499,2023-08-14,FUR_114,Table,Furniture,West,Mumbai,CUST3783,Female,38,5,3745,0,18725,15768.13,2956.87
ORD00500,2023-07-29,ELE_689,Laptop,Electronics,North,Chandigarh,CUST2932,Female,48,3,1216,5,3465.6,2579.79,885.81
ORD00501,2023-08-23,CLO_719,Jacket,Clothing,South,Hyderabad,CUST8888,Female,28,2,1646,5,3127.4,2244.09,883.31
ORD00502,2023-03-11,ELE_780,Tablet,Electronics,North,Lucknow,CUST3743,Male,43,9,456,15,3488.4,2550.36,938.04
ORD00503,2023-01-19,FUR_410,Chair,Furniture,East,Kolkata,CUST1619,Female,46,2,1396,10,2512.8,2231.47,281.33
ORD00504,2023-09-02,ELE_947,Headphones,Electronics,South,Chennai,CUST7593,Female,51,7,619,15,3683.05,2388.46,1294.59
ORD00505,2023-01-08,GRO_577,Milk,Groceries,North,Lucknow,CUST4423,Female,53,1,4382,20,3505.6,3113.15,392.45
ORD00506,2023-08-30,ELE_953,Tablet,Electronics,North,Delhi,CUST7236,Male,39,9,2568,0,23112,13929.87,9182.13
ORD00507,2023-04-11,FUR_611,Sofa,Furniture,South,Bangalore,CUST5009,Male,60,5,2317,0,11585,8068.96,3516.04
ORD00508,2023-11-18,CLO_666,Jeans,Clothing,North,Chandigarh,CUST6722,Male,39,5,3036,5,14421,10395.08,4025.92
ORD00509,2023-12-30,ELE_752,Headphones,Electronics,East,Kolkata,CUST2196,Male,27,4,1561,0,6244,4491.63,1752.37
ORD00510,2023-06-04,CLO_645,Jacket,Clothing,North,Delhi,CUST3176,Female,49,9,2752,20,19814.4,14751.12,5063.28
ORD00511,2023-11-19,ELE_503,Smartphone,Electronics,West,Ahmedabad,CUST1628,Male,47,3,3796,0,11388,8350.93,3037.07
ORD00512,2023-12-12,CLO_817,Shoes,Clothing,East,Bhubaneswar,CUST5369,Female,62,4,2103,20,6729.6,5196.28,1533.32
ORD00513,2023-03-23,FUR_423,Sofa,Furniture,West,Pune,CUST4008,Male,18,4,3799,0,15196,9243.05,5952.95
ORD00514,2023-11-11,ELE_814,Headphones,Electronics,North,Delhi,CUST5200,Male,22,1,2501,20,2000.8,1608.37,392.43
ORD00515,2023-08-09,CLO_679,Shoes,Clothing,North,Delhi,CUST8423,Female,28,8,760,20,4864,3672.37,1191.63
ORD00516,2023-10-09,CLO_982,Shirt,Clothing,North,Lucknow,CUST2132,Female,24,7,4747,20,26583.2,19147.41,7435.79
ORD00517,2023-05-12,FUR_890,Bed,Furniture,East,Patna,CUST9275,Female,32,2,2775,0,5550,3670.43,1879.57
ORD00518,2023-02-10,CLO_467,Jeans,Clothing,West,Mumbai,CUST1614,Female,63,9,4670,0,42030,26088.12,15941.88
ORD00519,2023-09-28,CLO_520,Jacket,Clothing,West,Mumbai,CUST4607,Female,41,4,4006,10,14421.6,10883.95,3537.65
ORD00520,2023-06-30,FUR_347,Sofa,Furniture,North,Delhi,CUST7771,Female,40,5,353,10,1588.5,1213.63,374.87
ORD00521,2023-06-18,ELE_924,Smartphone,Electronics,West,Ahmedabad,CUST4832,Female,23,5,3996,0,19980,17820.63,2159.37
ORD00522,2023-04-13,GRO_184,Rice,Groceries,North,Chandigarh,CUST5307,Male,20,3,441,10,1190.7,974.95,215.75
ORD00523,2023-11-28,ELE_137,Tablet,Electronics,South,Bangalore,CUST5082,Female,53,9,2088,5,17852.4,14776.8,3075.6
ORD00524,2023-11-10,FUR_405,Table,Furniture,East,Bhubaneswar,CUST3749,Male,54,9,1235,15,9447.75,7983.67,1464.08
ORD00525,2023-07-25,ELE_284,Laptop,Electronics,South,Chennai,CUST5591,Male,64,6,3911,0,23466,21012.81,2453.19
ORD00526,2023-01-22,CLO_312,Shoes,Clothing,South,Chennai,CUST9501,Female,38,8,371,15,2522.8,1573.06,949.74
ORD00527,2023-10-14,ELE_301,Headphones,Electronics,South,Bangalore,CUST5538,Female,51,9,1076,0,9684,8576.79,1107.21
ORD00528,2023-01-10,FUR_825,Chair,Furniture,North,Chandigarh,CUST3832,Male,21,4,252,5,957.6,611.89,345.71
ORD00529,2023-12-23,CLO_201,Shoes,Clothing,West,Pune,CUST3800,Female,18,9,2710,10,21951,15602.42,6348.58
ORD00530,2023-03-29,FUR_293,Bed,Furniture,West,Pune,CUST5199,Female,32,7,2014,5,13393.1,11264.34,2128.76
ORD00531,2023-06-16,CLO_608,Shoes,Clothing,West,Ahmedabad,CUST2661,Female,34,2,4958,5,9420.2,5798.78,3621.42
ORD00532,2023-03-14,CLO_240,Jacket,Clothing,North,Lucknow,CUST5357,Female,37,4,2392,5,9089.6,7789.43,1300.17
ORD00533,2023-03-04,ELE_660,Headphones,Electronics,West,Ahmedabad,CUST2903,Female,64,7,4387,10,27638.1,20697.55,6940.55
ORD00534,2023-09-28,FUR_199,Chair,Furniture,West,Ahmedabad,CUST2567,Female,49,4,468,20,1497.6,909.88,587.72
ORD00535,2023-03-19,ELE_925,Tablet,Electronics,West,Ahmedabad,CUST2293,Male,51,7,3486,20,19521.6,14647.57,4874.03
ORD00536,2023-06-17,CLO_438,Shirt,Clothing,West,Pune,CUST3240,Male,22,6,1099,0,6594,4311,2283
ORD00537,2023-11-16,FUR_582,Bed,Furniture,North,Lucknow,CUST9850,Male,29,9,3831,20,27583.2,22153.33,5429.87
ORD00538,2023-05-31,FUR_613,Bed,Furniture,West,Mumbai,CUST4093,Male,54,8,2666,20,17062.4,11838.9,5223.5
ORD00539,2023-04-24,GRO_883,Milk,Groceries,South,Chennai,CUST5690,Female,35,4,4659,10,16772.4,10882.68,5889.72
ORD00540,2023-04-23,ELE_111,Tablet,Electronics,West,Ahmedabad,CUST4197,Female,28,5,239,0,1195,939.73,255.27
ORD00541,2023-04-07,ELE_616,Tablet,Electronics,North,Delhi,CUST7043,Male,31,5,987,15,4194.75,3503.15,691.6
ORD00542,2023-11-14,GRO_149,Rice,Groceries,West,Mumbai,CUST4951,Female,58,3,4921,15,12548.55,8780.68,3767.87
ORD00543,2023-02-16,FUR_778,Chair,Furniture,North,Delhi,CUST9643,Male,50,4,3865,10,13914,11410.12,2503.88
ORD00544,2023-08-03,ELE_625,Smartphone,Electronics,North,Delhi,CUST7358,Male,36,6,4955,0,29730,26671.04,3058.96
ORD00545,2023-10-07,ELE_437,Smartphone,Electronics,South,Bangalore,CUST3761,Male,58,9,1515,0,13635,8457.12,5177.88
ORD00546,2023-06-06,ELE_301,Smartphone,Electronics,West,Ahmedabad,CUST7160,Male,19,6,1441,5,8213.7,6297.02,1916.68
ORD00547,2023-03-23,ELE_573,Smartphone,Electronics,South,Chennai,CUST4802,Male,29,7,2534,5,16851.1,11148.69,5702.41
ORD00548,2023-12-11,GRO_902,Rice,Groceries,East,Bhubaneswar,CUST9399,Female,19,8,2733,15,18584.4,14996.38,3588.02
ORD00549,2023-06-03,GRO_538,Fruits,Groceries,South,Bangalore,CUST2518,Male,55,4,2700,20,8640,5422.64,3217.36
ORD00550,2023-04-18,GRO_502,Eggs,Groceries,South,Bangalore,CUST4554,Male,64,2,2949,15,5013.3,4066.48,946.82
ORD00551,2023-05-14,GRO_818,Eggs,Groceries,North,Delhi,CUST2306,Male,27,9,4676,5,39979.8,32048.48,7931.32
ORD00552,2023-11-22,GRO_844,Milk,Groceries,West,Ahmedabad,CUST5195,Female,19,4,1188,15,4039.2,2565.38,1473.82
ORD00553,2023-09-23,GRO_920,Rice,Groceries,North,Delhi,CUST5757,Female,38,8,1913,5,14538.8,11450.2,3088.6
ORD00554,2023-01-25,GRO_383,Milk,Groceries,East,Patna,CUST5396,Female,21,7,916,20,5129.6,3911.82,1217.78
ORD00555,2023-03-24,FUR_996,Sofa,Furniture,West,Mumbai,CUST8817,Female,53,9,2193,0,19737,12958.57,6778.43
ORD00556,2023-10-15,FUR_361,Sofa,Furniture,North,Lucknow,CUST9367,Female,55,1,469,20,375.2,308.73,66.47
ORD00557,2023-06-27,CLO_518,Jeans,Clothing,West,Mumbai,CUST2779,Male,38,9,4562,5,39005.1,26430.38,12574.72
ORD00558,2023-04-03,GRO_478,Milk,Groceries,South,Hyderabad,CUST9264,Male,44,3,959,20,2301.6,1804.43,497.17
ORD00559,2023-02-10,FUR_269,Bed,Furniture,East,Bhubaneswar,CUST5017,Female,37,8,2186,0,17488,11538.25,5949.75
ORD00560,2023-05-31,ELE_210,Tablet,Electronics,West,Mumbai,CUST6166,Female,50,9,4264,10,34538.4,21522.38,13016.02
ORD00561,2023-10-17,ELE_395,Headphones,Electronics,South,Bangalore,CUST9252,Female,20,1,4526,5,4299.7,3347.06,952.64
ORD00562,2023-04-04,GRO_403,Fruits,Groceries,South,Chennai,CUST2526,Female,27,2,1673,0,3346,2392.34,953.66
ORD00563,2023-06-13,CLO_542,Jacket,Clothing,East,Bhubaneswar,CUST2993,Male,55,1,1114,10,1002.6,823.51,179.09
ORD00564,2023-08-26,CLO_875,Jeans,Clothing,North,Lucknow,CUST1690,Female,63,1,2656,10,2390.4,1853.36,537.04
ORD00565,2023-12-11,FUR_394,Chair,Furniture,West,Mumbai,CUST6488,Male,45,1,1817,5,1726.15,1480.95,245.2
ORD00566,2023-12-04,GRO_667,Milk,Groceries,East,Bhubaneswar,CUST4258,Female,38,2,544,5,1033.6,891.08,142.52
ORD00567,2023-05-03,CLO_287,Jacket,Clothing,North,Chandigarh,CUST9933,Male,57,4,3797,15,12909.8,10260.67,2649.13
ORD00568,2023-02-06,FUR_434,Sofa,Furniture,West,Pune,CUST8697,Female,51,6,2659,10,14358.6,10527.38,3831.22
ORD00569,2023-07-04,FUR_304,Bed,Furniture,East,Bhubaneswar,CUST7915,Female,39,7,3744,0,26208,19416.4,6791.6
ORD00570,2023-03-29,CLO_935,Shoes,Clothing,North,Delhi,CUST4278,Male,18,7,3174,5,21107.1,15258.35,5848.75
ORD00571,2023-08-30,GRO_220,Milk,Groceries,West,Mumbai,CUST8552,Male,55,6,1024,15,5222.4,3243.88,1978.52
ORD00572,2023-07-21,GRO_959,Fruits,Groceries,North,Chandigarh,CUST3068,Male,24,3,2768,20,6643.2,5633.08,1010.12
ORD00573,2023-03-24,FUR_902,Table,Furniture,South,Bangalore,CUST6059,Female,22,1,295,15,250.75,220,30.75
ORD00574,2023-10-10,ELE_411,Laptop,Electronics,East,Patna,CUST5841,Female,40,9,376,20,2707.2,2227.37,479.83
ORD00575,2023-02-21,FUR_955,Bed,Furniture,South,Bangalore,CUST7296,Male,62,7,2691,10,16953.3,14288.2,2665.1
ORD00576,2023-02-05,ELE_721,Laptop,Electronics,East,Patna,CUST7121,Female,59,7,2995,0,20965,18090.61,2874.39
ORD00577,2023-08-01,ELE_928,Headphones,Electronics,West,Pune,CUST1136,Male,23,3,2256,15,5752.8,4320.01,1432.79
ORD00578,2023-05-30,CLO_524,Shoes,Clothing,East,Bhubaneswar,CUST1086,Male,34,7,3042,15,18099.9,14175.19,3924.71
ORD00579,2023-10-12,ELE_338,Tablet,Electronics,West,Mumbai,CUST2700,Female,40,4,4690,15,15946,11908.68,4037.32
ORD00580,2023-02-14,CLO_500,Jeans,Clothing,North,Chandigarh,CUST4687,Female,38,2,584,20,934.4,765.95,168.45
ORD00581,2023-01-18,FUR_705,Bed,Furniture,East,Patna,CUST5757,Female,50,1,4833,0,4833,3140.12,1692.88
ORD00582,2023-05-02,ELE_749,Laptop,Electronics,North,Delhi,CUST9306,Male,53,2,1836,15,3121.2,2071.13,1050.07
ORD00583,2023-01-11,GRO_305,Fruits,Groceries,West,Ahmedabad,CUST3294,Female,64,6,246,15,1254.6,879.1,375.5
ORD00584,2023-06-01,GRO_683,Fruits,Groceries,North,Delhi,CUST6628,Female,26,1,3105,10,2794.5,2407.3,387.2
ORD00585,2023-07-14,GRO_429,Milk,Groceries,West,Pune,CUST7318,Male,59,1,2048,20,1638.4,1228.86,409.54
ORD00586,2023-05-21,ELE_857,Tablet,Electronics,North,Chandigarh,CUST2920,Female,51,1,4440,10,3996,2538.1,1457.9
ORD00587,2023-10-22,GRO_739,Fruits,Groceries,North,Delhi,CUST5951,Male,43,1,4266,0,4266,2705.86,1560.14
ORD00588,2023-10-09,CLO_404,Shirt,Clothing,South,Chennai,CUST6126,Female,56,5,292,10,1314,795.54,518.46
ORD00589,2023-01-17,ELE_270,Smartphone,Electronics,East,Bhubaneswar,CUST9442,Female,20,5,2563,5,12174.25,9914.62,2259.63
ORD00590,2023-05-24,CLO_124,Shoes,Clothing,South,Chennai,CUST4893,Male,45,9,2779,0,25011,20653.87,4357.13
ORD00591,2023-04-03,ELE_604,Headphones,Electronics,West,Pune,CUST7773,Male,58,7,817,5,5433.05,4092,1341.05
ORD00592,2023-05-27,CLO_528,Shirt,Clothing,West,Mumbai,CUST5994,Female,28,5,3089,15,13128.25,9404.39,3723.86
ORD00593,2023-08-20,FUR_757,Table,Furniture,South,Bangalore,CUST9575,Female,19,8,2681,0,21448,15952.55,5495.45
ORD00594,2023-08-27,GRO_284,Fruits,Groceries,East,Patna,CUST6991,Male,53,4,2972,0,11888,10633.96,1254.04
ORD00595,2023-03-23,FUR_933,Bed,Furniture,North,Chandigarh,CUST7476,Male,62,6,2482,20,11913.6,7975.73,3937.87
ORD00596,2023-08-09,CLO_734,Shoes,Clothing,North,Delhi,CUST1002,Female,31,8,2721,10,19591.2,13955.68,5635.52
ORD00597,2023-03-01,CLO_983,Shirt,Clothing,North,Lucknow,CUST3890,Female,48,2,1185,10,2133,1818.8,314.2
ORD00598,2023-12-14,ELE_770,Laptop,Electronics,South,Bangalore,CUST8291,Male,51,8,4914,5,37346.4,22953,14393.4
ORD00599,2023-05-16,FUR_300,Bed,Furniture,East,Patna,CUST1249,Female,54,7,1603,20,8976.8,6781.1,2195.7
ORD00600,2023-07-28,ELE_454,Tablet,Electronics,South,Hyderabad,CUST6330,Female,61,7,3263,20,18272.8,12032.5,6240.3
ORD00601,2023-08-08,ELE_541,Headphones,Electronics,East,Bhubaneswar,CUST1990,Female,20,5,903,0,4515,3863.83,651.17
ORD00602,2023-09-02,ELE_569,Smartphone,Electronics,North,Chandigarh,CUST4645,Female,59,6,2675,10,14445,9543.47,4901.53
ORD00603,2023-02-28,CLO_924,Jacket,Clothing,North,Delhi,CUST8404,Female,19,1,3901,5,3705.95,2997.55,708.4
ORD00604,2023-12-12,GRO_890,Eggs,Groceries,West,Mumbai,CUST8485,Male,49,1,483,20,386.4,295.52,90.88
ORD00605,2023-08-27,FUR_294,Table,Furniture,West,Pune,CUST3725,Female,20,1,4351,15,3698.35,2732.84,965.51
ORD00606,2023-04-20,ELE_880,Headphones,Electronics,South,Hyderabad,CUST1922,Male,53,7,3146,0,22022,18345.14,3676.86
ORD00607,2023-07-26,ELE_487,Headphones,Electronics,East,Kolkata,CUST8647,Male,40,7,1463,5,9728.95,8095.45,1633.5
